candidate,reference,bertscore_P,bertscore_R,bertscore_F1,moverscore,sms
Il corso di Fisica si tiene in **Aula Magna di Fisica** e il professore è **Ciriaco Goddi** [1][2].,"La lezione di fisica si terrà Mercoledì dalle 14:00 alle 16:00 nell'Aula Magna di Fisica, il professore è Ciriaco Goddi",0.7534134387969971,0.7716686129570007,0.7624317407608032,,0.8558409810066223
Il corso di Fisica si tiene in **Aula Magna di Fisica** e il professore è **Ciriaco Goddi** [1][2].,"La lezione di fisica si terrà Mercoledì dalle 14:00 alle 16:00 nell'Aula Magna di Fisica, il professore è Ciriaco Goddi",0.7534134387969971,0.7716686129570007,0.7624317407608032,,0.8558409810066223
Il corso di Fisica si tiene in **Aula Magna di Fisica** e il professore è **Ciriaco Goddi** [1][2].,"La lezione di fisica si terrà Mercoledì dalle 14:00 alle 16:00 nell'Aula Magna di Fisica, il professore è Ciriaco Goddi",0.7534134387969971,0.7716686129570007,0.7624317407608032,,0.8558409810066223
Il corso di Fisica si tiene in **Aula Magna di Fisica** e il professore è **Ciriaco Goddi** [1][2].,"La lezione di fisica si terrà Mercoledì dalle 14:00 alle 16:00 nell'Aula Magna di Fisica, il professore è Ciriaco Goddi",0.7534134387969971,0.7716686129570007,0.7624317407608032,,0.8558409810066223
Il corso di Fisica si tiene in **Aula Magna di Fisica** e il professore è **Ciriaco Goddi** [1][2].,"La lezione di fisica si terrà Mercoledì dalle 14:00 alle 16:00 nell'Aula Magna di Fisica, il professore è Ciriaco Goddi",0.7534134387969971,0.7716686129570007,0.7624317407608032,,0.8558409810066223
Il corso di Fisica si tiene in **Aula Magna di Fisica** e il professore è **Ciriaco Goddi** [1][2].,"La lezione di fisica si terrà Mercoledì dalle 14:00 alle 16:00 nell'Aula Magna di Fisica, il professore è Ciriaco Goddi",0.7534134387969971,0.7716686129570007,0.7624317407608032,,0.8558409810066223
Il corso di Fisica si tiene in **Aula Magna di Fisica** e il professore è **Ciriaco Goddi** [1][2].,"La lezione di fisica si terrà Mercoledì dalle 14:00 alle 16:00 nell'Aula Magna di Fisica, il professore è Ciriaco Goddi",0.7534134387969971,0.7716686129570007,0.7624317407608032,,0.8558409810066223
Il corso di Fisica si tiene in **Aula Magna di Fisica** e il professore è **Ciriaco Goddi** [1][2].,"La lezione di fisica si terrà Mercoledì dalle 14:00 alle 16:00 nell'Aula Magna di Fisica, il professore è Ciriaco Goddi",0.7534134387969971,0.7716686129570007,0.7624317407608032,,0.8558409810066223
Il corso di Fisica si tiene in **Aula Magna di Fisica** e il professore è **Ciriaco Goddi** [1][2].,"La lezione di fisica si terrà Mercoledì dalle 14:00 alle 16:00 nell'Aula Magna di Fisica, il professore è Ciriaco Goddi",0.7534134387969971,0.7716686129570007,0.7624317407608032,,0.8558409810066223
Il corso di Fisica si tiene in **Aula Magna di Fisica** e il professore è **Ciriaco Goddi** [1][2].,"La lezione di fisica si terrà Mercoledì dalle 14:00 alle 16:00 nell'Aula Magna di Fisica, il professore è Ciriaco Goddi",0.7534134387969971,0.7716686129570007,0.7624317407608032,,0.8558409810066223
