candidate,reference,bertscore_P,bertscore_R,bertscore_F1,moverscore,sms
Il docente di Database (Giuliano Armano) ha **un** corso. [1][3],Il docente di Database ha un solo corso.,0.6785162687301636,0.8584922552108765,0.7579670548439026,,0.6583649963140488
Il docente di Database (Giuliano Armano) ha **un** corso. [1][3],Il docente di Database ha un solo corso.,0.6785162687301636,0.8584922552108765,0.7579670548439026,,0.6583649963140488
Il docente di Database (Giuliano Armano) ha **un** corso. [1][3],Il docente di Database ha un solo corso.,0.6785162687301636,0.8584922552108765,0.7579670548439026,,0.6583649963140488
Il docente di Database (Giuliano Armano) ha **un** corso. [1][3],Il docente di Database ha un solo corso.,0.6785162687301636,0.8584922552108765,0.7579670548439026,,0.6583649963140488
Il docente di Database (Giuliano Armano) ha **un** corso. [1][3],Il docente di Database ha un solo corso.,0.6785162687301636,0.8584922552108765,0.7579670548439026,,0.6583649963140488
Il docente di Database (Giuliano Armano) ha **un** corso. [1][3],Il docente di Database ha un solo corso.,0.6785162687301636,0.8584922552108765,0.7579670548439026,,0.6583649963140488
Il docente di Database (Giuliano Armano) ha **un** corso. [1][3],Il docente di Database ha un solo corso.,0.6785162687301636,0.8584922552108765,0.7579670548439026,,0.6583649963140488
Il docente di Database (Giuliano Armano) ha **un** corso. [1][3],Il docente di Database ha un solo corso.,0.6785162687301636,0.8584922552108765,0.7579670548439026,,0.6583649963140488
Il docente di Database (Giuliano Armano) ha **un** corso. [1][3],Il docente di Database ha un solo corso.,0.6785162687301636,0.8584922552108765,0.7579670548439026,,0.6583649963140488
Il docente di Database (Giuliano Armano) ha **un** corso. [1][3],Il docente di Database ha un solo corso.,0.6785162687301636,0.8584922552108765,0.7579670548439026,,0.6583649963140488
