candidate,reference,bertscore_P,bertscore_R,bertscore_F1,moverscore,sms
"Secondo [1], Roberto Tonelli è il professore di Programmazione.",Il professore di Programmazione è Roberto Tonelli,0.773685872554779,0.8847336769104004,0.8254918456077576,,0.9552448391914368
,,0.0,0.0,0.0,,0.9999999701976776
"Secondo [1], Roberto Tonelli è il professore di Programmazione.",Il professore di Programmazione è Roberto Tonelli,0.773685872554779,0.8847336769104004,0.8254918456077576,,0.9552448391914368
,,0.0,0.0,0.0,,0.9999999701976776
"Secondo [1], Roberto Tonelli è il professore di Programmazione.",Il professore di Programmazione è Roberto Tonelli,0.773685872554779,0.8847336769104004,0.8254918456077576,,0.9552448391914368
,,0.0,0.0,0.0,,0.9999999701976776
"Secondo [1], Roberto Tonelli è il professore di Programmazione.",Il professore di Programmazione è Roberto Tonelli,0.773685872554779,0.8847336769104004,0.8254918456077576,,0.9552448391914368
,,0.0,0.0,0.0,,0.9999999701976776
"Secondo [1], Roberto Tonelli è il professore di Programmazione.",Il professore di Programmazione è Roberto Tonelli,0.773685872554779,0.8847336769104004,0.8254918456077576,,0.9552448391914368
,,0.0,0.0,0.0,,0.9999999701976776
"Secondo [1], Roberto Tonelli è il professore di Programmazione.",Il professore di Programmazione è Roberto Tonelli,0.773685872554779,0.8847336769104004,0.8254918456077576,,0.9552448391914368
,,0.0,0.0,0.0,,0.9999999701976776
"Secondo [1], Roberto Tonelli è il professore di Programmazione.",Il professore di Programmazione è Roberto Tonelli,0.773685872554779,0.8847336769104004,0.8254918456077576,,0.9552448391914368
,,0.0,0.0,0.0,,0.9999999701976776
"Secondo [1], Roberto Tonelli è il professore di Programmazione.",Il professore di Programmazione è Roberto Tonelli,0.773685872554779,0.8847336769104004,0.8254918456077576,,0.9552448391914368
,,0.0,0.0,0.0,,0.9999999701976776
"Secondo [1], Roberto Tonelli è il professore di Programmazione.",Il professore di Programmazione è Roberto Tonelli,0.773685872554779,0.8847336769104004,0.8254918456077576,,0.9552448391914368
,,0.0,0.0,0.0,,0.9999999701976776
"Secondo [1], Roberto Tonelli è il professore di Programmazione.",Il professore di Programmazione è Roberto Tonelli,0.773685872554779,0.8847336769104004,0.8254918456077576,,0.9552448391914368
,,0.0,0.0,0.0,,0.9999999701976776
