candidate,reference,bertscore_P,bertscore_R,bertscore_F1,moverscore,sms
"Secondo Fonte 1, Mirko Marras è un professore e il corso inizia alle ore 14:00. [1]","Il docente di Deep Learning è Mirko Marras, ed il corso si tiene il lunedì dalle 14:00 alle 16:00",0.7768641710281372,0.8000829815864563,0.7883026003837585,,0.7347216010093689
"Secondo Fonte 1, Mirko Marras è un professore e il corso inizia alle ore 14:00. [1]","Il docente di Deep Learning è Mirko Marras, ed il corso si tiene il lunedì dalle 14:00 alle 16:00",0.7768641710281372,0.8000829815864563,0.7883026003837585,,0.7347216010093689
"Secondo Fonte 1, Mirko Marras è un professore e il corso inizia alle ore 14:00. [1]","Il docente di Deep Learning è Mirko Marras, ed il corso si tiene il lunedì dalle 14:00 alle 16:00",0.7768641710281372,0.8000829815864563,0.7883026003837585,,0.7347216010093689
"Secondo Fonte 1, Mirko Marras è un professore e il corso inizia alle ore 14:00. [1]","Il docente di Deep Learning è Mirko Marras, ed il corso si tiene il lunedì dalle 14:00 alle 16:00",0.7768641710281372,0.8000829815864563,0.7883026003837585,,0.7347216010093689
"Secondo Fonte 1, Mirko Marras è un professore e il corso inizia alle ore 14:00. [1]","Il docente di Deep Learning è Mirko Marras, ed il corso si tiene il lunedì dalle 14:00 alle 16:00",0.7768641710281372,0.8000829815864563,0.7883026003837585,,0.7347216010093689
"Secondo Fonte 1, Mirko Marras è un professore e il corso inizia alle ore 14:00. [1]","Il docente di Deep Learning è Mirko Marras, ed il corso si tiene il lunedì dalle 14:00 alle 16:00",0.7768641710281372,0.8000829815864563,0.7883026003837585,,0.7347216010093689
"Secondo Fonte 1, Mirko Marras è un professore e il corso inizia alle ore 14:00. [1]","Il docente di Deep Learning è Mirko Marras, ed il corso si tiene il lunedì dalle 14:00 alle 16:00",0.7768641710281372,0.8000829815864563,0.7883026003837585,,0.7347216010093689
"Secondo Fonte 1, Mirko Marras è un professore e il corso inizia alle ore 14:00. [1]","Il docente di Deep Learning è Mirko Marras, ed il corso si tiene il lunedì dalle 14:00 alle 16:00",0.7768641710281372,0.8000829815864563,0.7883026003837585,,0.7347216010093689
"Secondo Fonte 1, Mirko Marras è un professore e il corso inizia alle ore 14:00. [1]","Il docente di Deep Learning è Mirko Marras, ed il corso si tiene il lunedì dalle 14:00 alle 16:00",0.7768641710281372,0.8000829815864563,0.7883026003837585,,0.7347216010093689
"Secondo Fonte 1, Mirko Marras è un professore e il corso inizia alle ore 14:00. [1]","Il docente di Deep Learning è Mirko Marras, ed il corso si tiene il lunedì dalle 14:00 alle 16:00",0.7768641710281372,0.8000829815864563,0.7883026003837585,,0.7347216010093689
