candidate,reference,bertscore_P,bertscore_R,bertscore_F1,moverscore,sms
Non possiedo abbasta conoscenza per rispondere a questa domanda.,Il docente di Database ha un solo corso.,0.6191372275352478,0.6834139227867126,0.6496896147727966,,0.4914413094520569
Non possiedo abbasta conoscenza per rispondere a questa domanda.,Il docente di Database ha un solo corso.,0.6191372275352478,0.6834139227867126,0.6496896147727966,,0.4914413094520569
Non possiedo abbasta conoscenza per rispondere a questa domanda.,Il docente di Database ha un solo corso.,0.6191372275352478,0.6834139227867126,0.6496896147727966,,0.4914413094520569
Non possiedo abbasta conoscenza per rispondere a questa domanda.,Il docente di Database ha un solo corso.,0.6191372275352478,0.6834139227867126,0.6496896147727966,,0.4914413094520569
Non possiedo abbasta conoscenza per rispondere a questa domanda.,Il docente di Database ha un solo corso.,0.6191372275352478,0.6834139227867126,0.6496896147727966,,0.4914413094520569
Non possiedo abbasta conoscenza per rispondere a questa domanda.,Il docente di Database ha un solo corso.,0.6191372275352478,0.6834139227867126,0.6496896147727966,,0.4914413094520569
Non possiedo abbasta conoscenza per rispondere a questa domanda.,Il docente di Database ha un solo corso.,0.6191372275352478,0.6834139227867126,0.6496896147727966,,0.4914413094520569
Non possiedo abbasta conoscenza per rispondere a questa domanda.,Il docente di Database ha un solo corso.,0.6191372275352478,0.6834139227867126,0.6496896147727966,,0.4914413094520569
Non possiedo abbasta conoscenza per rispondere a questa domanda.,Il docente di Database ha un solo corso.,0.6191372275352478,0.6834139227867126,0.6496896147727966,,0.4914413094520569
Non possiedo abbasta conoscenza per rispondere a questa domanda.,Il docente di Database ha un solo corso.,0.6191372275352478,0.6834139227867126,0.6496896147727966,,0.4914413094520569
