candidate,reference,bertscore_P,bertscore_R,bertscore_F1,moverscore,sms
"Il corso di Fisica si tiene nell'Aula Magna di Fisica, nell'Edificio Palazzo delle scienze, e il professore è Ciriaco Goddi.","La lezione di fisica si terrà Mercoledì dalle 14:00 alle 16:00 nell'Aula Magna di Fisica, il professore è Ciriaco Goddi",0.874303936958313,0.7982845306396484,0.8345667123794556,,0.9179263710975647
"Il corso di Fisica si tiene nell'Aula Magna di Fisica, nell'Edificio Palazzo delle scienze, e il professore è Ciriaco Goddi.","La lezione di fisica si terrà Mercoledì dalle 14:00 alle 16:00 nell'Aula Magna di Fisica, il professore è Ciriaco Goddi",0.874303936958313,0.7982845306396484,0.8345667123794556,,0.9179263710975647
"Il corso di Fisica si tiene nell'Aula Magna di Fisica, nell'Edificio Palazzo delle scienze, e il professore è Ciriaco Goddi.","La lezione di fisica si terrà Mercoledì dalle 14:00 alle 16:00 nell'Aula Magna di Fisica, il professore è Ciriaco Goddi",0.874303936958313,0.7982845306396484,0.8345667123794556,,0.9179263710975647
"Il corso di Fisica si tiene nell'Aula Magna di Fisica, nell'Edificio Palazzo delle scienze, e il professore è Ciriaco Goddi.","La lezione di fisica si terrà Mercoledì dalle 14:00 alle 16:00 nell'Aula Magna di Fisica, il professore è Ciriaco Goddi",0.874303936958313,0.7982845306396484,0.8345667123794556,,0.9179263710975647
"Il corso di Fisica si tiene nell'Aula Magna di Fisica, nell'Edificio Palazzo delle scienze, e il professore è Ciriaco Goddi.","La lezione di fisica si terrà Mercoledì dalle 14:00 alle 16:00 nell'Aula Magna di Fisica, il professore è Ciriaco Goddi",0.874303936958313,0.7982845306396484,0.8345667123794556,,0.9179263710975647
"Il corso di Fisica si tiene nell'Aula Magna di Fisica, nell'Edificio Palazzo delle scienze, e il professore è Ciriaco Goddi.","La lezione di fisica si terrà Mercoledì dalle 14:00 alle 16:00 nell'Aula Magna di Fisica, il professore è Ciriaco Goddi",0.874303936958313,0.7982845306396484,0.8345667123794556,,0.9179263710975647
"Il corso di Fisica si tiene nell'Aula Magna di Fisica, nell'Edificio Palazzo delle scienze, e il professore è Ciriaco Goddi.","La lezione di fisica si terrà Mercoledì dalle 14:00 alle 16:00 nell'Aula Magna di Fisica, il professore è Ciriaco Goddi",0.874303936958313,0.7982845306396484,0.8345667123794556,,0.9179263710975647
"Il corso di Fisica si tiene nell'Aula Magna di Fisica, nell'Edificio Palazzo delle scienze, e il professore è Ciriaco Goddi.","La lezione di fisica si terrà Mercoledì dalle 14:00 alle 16:00 nell'Aula Magna di Fisica, il professore è Ciriaco Goddi",0.874303936958313,0.7982845306396484,0.8345667123794556,,0.9179263710975647
"Il corso di Fisica si tiene nell'Aula Magna di Fisica, nell'Edificio Palazzo delle scienze, e il professore è Ciriaco Goddi.","La lezione di fisica si terrà Mercoledì dalle 14:00 alle 16:00 nell'Aula Magna di Fisica, il professore è Ciriaco Goddi",0.874303936958313,0.7982845306396484,0.8345667123794556,,0.9179263710975647
"Il corso di Fisica si tiene nell'Aula Magna di Fisica, nell'Edificio Palazzo delle scienze, e il professore è Ciriaco Goddi.","La lezione di fisica si terrà Mercoledì dalle 14:00 alle 16:00 nell'Aula Magna di Fisica, il professore è Ciriaco Goddi",0.874303936958313,0.7982845306396484,0.8345667123794556,,0.9179263710975647
